date,platform,country,placement_id,presentation_id,audience_id,ab_test_id,ab_test_variant_id,plan_id,clicks_on_purchase_button,ctr_on_purchase_button_by_screens_viewed,ctr_on_purchase_button_by_unique_viewers,conversions_to_offer_price,cvr_to_offer_price_by_screens_viewed,cvr_to_offer_price_by_unique_users,conversions_to_regular_price,cvr_to_regular_price_by_screens_viewed,cvr_to_regular_price_by_unique_users,total_conversions,cvr_total_by_screens_viewed,cvr_total_by_unique_users,for_reference_only_presentation_views_count,for_reference_only_unique_viewers_count
2025-10-27,GOOGLE_PLAY_STORE,BF,Onboarding_page,301,native_variable_en_fr_es_pt_ru_it,,,android_monthly_subscription_25_7d,2,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-10-27,GOOGLE_PLAY_STORE,BF,Onboarding_page,310,aug_25_paywall_test_en_fr_on_phone,,,android_monthly_subscription_25_7d,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,4
2025-10-27,GOOGLE_PLAY_STORE,BF,banner_mt_results_page,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BF,Reonboarding_page,308,native_variable_en_fr_es_pt_ru_it,,,android_annual_subscription_25_7d,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-10-27,GOOGLE_PLAY_STORE,BG,Onboarding_page_new,drawer,en_users,vahe_wall_test,vahe_wall_test_A_test,,1,0.1111,0.1111,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,7
2025-10-27,GOOGLE_PLAY_STORE,BG,Onboarding_page_new,new_paywall,en_users,vahe_wall_test,vahe_wall_test_A_test,,9,0.3913,0.3913,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,23,15
2025-10-27,GOOGLE_PLAY_STORE,BG,Onboarding_page_new,3,,,,,1,0.0909,0.0909,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,2
2025-10-27,GOOGLE_PLAY_STORE,BG,Onboarding_page_new,3,en_users,vahe_wall_test,vahe_wall_test_B_test,,9,0.3913,0.3913,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,23,19
2025-10-27,GOOGLE_PLAY_STORE,BG,Onboarding_page,308,native_variable_en_fr_es_pt_ru_it,,,android_annual_subscription_25_7d,1,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,5
2025-10-27,GOOGLE_PLAY_STORE,BG,Onboarding_page,77,,,,android_annual_subscription_24,2,0.4,0.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,5
2025-10-27,GOOGLE_PLAY_STORE,BG,Onboarding_page,77,,,,android_monthly_subscription_24,3,0.6,0.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,5
2025-10-27,GOOGLE_PLAY_STORE,BG,Onboarding_page,3,,,,android_monthly_subscription_24,5,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,8
2025-10-27,GOOGLE_PLAY_STORE,BG,banner_mt_results_page,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BG,On_app_opening_new,30,,,,,1,0.1111,0.1111,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,1
2025-10-27,GOOGLE_PLAY_STORE,BG,homepage_button_new,310,aug_25_paywall_test_en_fr_on_phone,,,,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BG,homepage_button,55,,,,android_annual_subscription_24,1,1.0,1.0,1,1.0,1.0,0,0.0,0.0,1,1.0,1.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BG,homepage_button,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_monthly_subscription_25_7d,1,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,2
2025-10-27,GOOGLE_PLAY_STORE,BG,Reonboarding_page,308,native_variable_en_fr_es_pt_ru_it,,,android_annual_subscription_25_7d,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BG,Reonboarding_page,77,,,,android_annual_subscription_24,1,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,3
2025-10-27,GOOGLE_PLAY_STORE,BG,Settings_page_banner,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1
2025-10-27,GOOGLE_PLAY_STORE,BH,Onboarding_page_new,3,en_users,vahe_wall_test,vahe_wall_test_B_test,,2,0.2222,0.2222,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,8
2025-10-27,GOOGLE_PLAY_STORE,BH,homepage_button,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_monthly_subscription_25_7d_price,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BI,Reonboarding_page,308,native_variable_en_fr_es_pt_ru_it,,,android_annual_subscription_25_7d,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BJ,Onboarding_page_new,drawer,en_users,vahe_wall_test,vahe_wall_test_A_test,,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-10-27,GOOGLE_PLAY_STORE,BJ,Onboarding_page_new,new_paywall,en_users,vahe_wall_test,vahe_wall_test_A_test,,4,0.3077,0.3077,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,9
2025-10-27,GOOGLE_PLAY_STORE,BJ,Onboarding_page_new,3,en_users,vahe_wall_test,vahe_wall_test_B_test,,2,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,9
2025-10-27,GOOGLE_PLAY_STORE,BJ,Onboarding_page,308,native_variable_en_fr_es_pt_ru_it,,,android_annual_subscription_25_7d,1,0.1429,0.1429,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,7
2025-10-27,GOOGLE_PLAY_STORE,BJ,Onboarding_page,310,aug_25_paywall_test_en_fr_on_phone,,,android_monthly_subscription_25_7d,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,4
2025-10-27,GOOGLE_PLAY_STORE,BJ,homepage_button,310,aug_25_paywall_test_en_fr_on_phone,,,android_monthly_subscription_25_7d,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-10-27,GOOGLE_PLAY_STORE,BO,Onboarding_page_new,new_paywall,en_users,vahe_wall_test,vahe_wall_test_A_test,,1,0.0909,0.0909,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,10
2025-10-27,GOOGLE_PLAY_STORE,BO,Onboarding_page_new,3,en_users,vahe_wall_test,vahe_wall_test_B_test,,2,0.1333,0.1333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,15
2025-10-27,GOOGLE_PLAY_STORE,BO,Onboarding_page,308,native_variable_en_fr_es_pt_ru_it,,,android_annual_subscription_25_7d,2,0.2222,0.2222,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,9
2025-10-27,GOOGLE_PLAY_STORE,BQ,banner_mt_results_page_new,204,select_languages_en_fr_es_pt_ru_ar_it,,,,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BR,On_app_opening,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_monthly_subscription_25_7d_price,1,0.0025,0.0025,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,398,360
2025-10-27,GOOGLE_PLAY_STORE,BR,On_app_opening,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,0.0025,0.0025,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,398,360
2025-10-27,GOOGLE_PLAY_STORE,BR,banner_drawer_new,204,select_languages_en_fr_es_pt_ru_ar_it,,,,2,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,7
2025-10-27,GOOGLE_PLAY_STORE,BR,banner_drawer_new,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,0.125,0.125,1,0.125,0.1429,0,0.0,0.0,1,0.125,0.1429,8,7
2025-10-27,GOOGLE_PLAY_STORE,BR,Onboarding_page_new,308,native_variable_en_fr_es_pt_ru_it,,,,2,0.069,0.069,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,29,18
2025-10-27,GOOGLE_PLAY_STORE,BR,Onboarding_page_new,drawer,en_users,vahe_wall_test,vahe_wall_test_A_test,,8,0.1356,0.1356,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,59,53
2025-10-27,GOOGLE_PLAY_STORE,BR,Onboarding_page_new,new_paywall,en_users,vahe_wall_test,vahe_wall_test_A_test,,86,0.2389,0.2389,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,360,307
2025-10-27,GOOGLE_PLAY_STORE,BR,Onboarding_page_new,new_paywall,en_users,vahe_wall_test,vahe_wall_test_A_test,android_annual_subscription_25_7d,3,0.0083,0.0083,4,0.0111,0.013,2,0.0056,0.0065,4,0.0111,0.013,360,307
2025-10-27,GOOGLE_PLAY_STORE,BR,Onboarding_page_new,77,en_users,vahe_wall_test,vahe_wall_test_B_test,,23,0.1729,0.1729,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,133,128
2025-10-27,GOOGLE_PLAY_STORE,BR,Onboarding_page_new,3,en_users,vahe_wall_test,vahe_wall_test_B_test,,77,0.1325,0.1325,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,581,518
2025-10-27,GOOGLE_PLAY_STORE,BR,Onboarding_page_new,3,en_users,vahe_wall_test,vahe_wall_test_B_test,android_monthly_subscription_24,3,0.0052,0.0052,4,0.0069,0.0077,2,0.0034,0.0039,4,0.0069,0.0077,581,518
2025-10-27,GOOGLE_PLAY_STORE,BR,Onboarding_page,308,native_variable_en_fr_es_pt_ru_it,,,android_annual_subscription_25_7d,50,0.1825,0.1825,2,0.0073,0.0076,2,0.0073,0.0076,2,0.0073,0.0076,274,264
2025-10-27,GOOGLE_PLAY_STORE,BR,Onboarding_page,301,native_variable_en_fr_es_pt_ru_it,,,android_annual_subscription_25_7d,13,0.194,0.194,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,67,63
2025-10-27,GOOGLE_PLAY_STORE,BR,Onboarding_page,301,native_variable_en_fr_es_pt_ru_it,,,android_monthly_subscription_25_7d,6,0.0896,0.0896,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,67,63
2025-10-27,GOOGLE_PLAY_STORE,BR,Onboarding_page,310,aug_25_paywall_test_en_fr_on_phone,,,android_monthly_subscription_25_7d,5,0.1087,0.1087,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,46,42
2025-10-27,GOOGLE_PLAY_STORE,BR,Onboarding_page,3,,,,android_monthly_subscription_24,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1
2025-10-27,GOOGLE_PLAY_STORE,BR,banner_mt_results_page_new,204,select_languages_en_fr_es_pt_ru_ar_it,,,,5,0.0532,0.0532,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,94,73
2025-10-27,GOOGLE_PLAY_STORE,BR,banner_mt_results_page,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_monthly_subscription_25_7d_price,3,0.1071,0.1071,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,28,22
2025-10-27,GOOGLE_PLAY_STORE,BR,banner_mt_results_page,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,2,0.0714,0.0714,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,28,22
2025-10-27,GOOGLE_PLAY_STORE,BR,banner_mt_results_page,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,2,0.0513,0.0513,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,39,30
2025-10-27,GOOGLE_PLAY_STORE,BR,Reonboarding_page_new,308,native_variable_en_fr_es_pt_ru_it,,,,1,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,3
2025-10-27,GOOGLE_PLAY_STORE,BR,Reonboarding_page_new,new_paywall,en_users,vahe_wall_test,vahe_wall_test_A_test,,1,0.0769,0.0769,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,12
2025-10-27,GOOGLE_PLAY_STORE,BR,Reonboarding_page_new,3,en_users,vahe_wall_test,vahe_wall_test_B_test,,4,0.1739,0.1739,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,23,23
2025-10-27,GOOGLE_PLAY_STORE,BR,On_app_opening_new,204,select_languages_en_fr_es_pt_ru_ar_it,,,,6,0.005,0.005,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1211,1037
2025-10-27,GOOGLE_PLAY_STORE,BR,On_app_opening_new,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,0.0008,0.0008,2,0.0017,0.0019,2,0.0017,0.0019,2,0.0017,0.0019,1211,1037
2025-10-27,GOOGLE_PLAY_STORE,BR,banner_context_results_page,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,3,0.1667,0.1667,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,18,15
2025-10-27,GOOGLE_PLAY_STORE,BR,banner_context_results_page,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_monthly_subscription_25_7d,1,0.0556,0.0556,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,18,15
2025-10-27,GOOGLE_PLAY_STORE,BR,homepage_button_new,315,aug_25_paywall_test_en_fr_on_phone,,,,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BR,homepage_button_new,310,aug_25_paywall_test_en_fr_on_phone,,,,3,0.2143,0.2143,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14,11
2025-10-27,GOOGLE_PLAY_STORE,BR,homepage_button_new,204,select_languages_en_fr_es_pt_ru_ar_it,,,,15,0.1948,0.1948,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,77,67
2025-10-27,GOOGLE_PLAY_STORE,BR,homepage_button_new,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,4,0.0519,0.0519,5,0.0649,0.0746,2,0.026,0.0299,5,0.0649,0.0746,77,67
2025-10-27,GOOGLE_PLAY_STORE,BR,homepage_button_new,204,select_languages_en_fr_es_pt_ru_ar_it,vahe_wall_test,vahe_wall_test_B_test,,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BR,banner_context_results_page_new,204,select_languages_en_fr_es_pt_ru_ar_it,,,,4,0.0909,0.0909,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,44,36
2025-10-27,GOOGLE_PLAY_STORE,BR,banner_context_results_page_new,201,select_languages_en_fr_es_pt_ru_ar_it,,,,1,0.0833,0.0833,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,11
2025-10-27,GOOGLE_PLAY_STORE,BR,homepage_button,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_monthly_subscription_25_7d_price,3,0.1154,0.1154,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,22
2025-10-27,GOOGLE_PLAY_STORE,BR,homepage_button,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,6,0.2308,0.2308,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,22
2025-10-27,GOOGLE_PLAY_STORE,BR,homepage_button,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,0.0333,0.0333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,30,24
2025-10-27,GOOGLE_PLAY_STORE,BR,homepage_button,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_monthly_subscription_25_7d,1,0.0333,0.0333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,30,24
2025-10-27,GOOGLE_PLAY_STORE,BR,Reonboarding_page,308,native_variable_en_fr_es_pt_ru_it,,,android_annual_subscription_25_7d,9,0.1364,0.1364,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,66,61
2025-10-27,GOOGLE_PLAY_STORE,BS,Onboarding_page_new,new_paywall,en_users,vahe_wall_test,vahe_wall_test_A_test,,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BY,On_app_opening,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,0.0035,0.0035,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,284,264
2025-10-27,GOOGLE_PLAY_STORE,BY,Onboarding_page_new,new_paywall,en_users,vahe_wall_test,vahe_wall_test_A_test,,9,0.1475,0.1475,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,61,45
2025-10-27,GOOGLE_PLAY_STORE,BY,Onboarding_page_new,77,en_users,vahe_wall_test,vahe_wall_test_B_test,,2,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,10
2025-10-27,GOOGLE_PLAY_STORE,BY,Onboarding_page_new,3,en_users,vahe_wall_test,vahe_wall_test_B_test,,9,0.1139,0.1139,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,79,72
2025-10-27,GOOGLE_PLAY_STORE,BY,Onboarding_page,308,native_variable_en_fr_es_pt_ru_it,,,android_annual_subscription_25_7d,4,0.0909,0.0909,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,44,44
2025-10-27,GOOGLE_PLAY_STORE,BY,Onboarding_page,3,,,,android_monthly_subscription_24,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BY,Reonboarding_page_new,drawer,en_users,vahe_wall_test,vahe_wall_test_A_test,,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BY,Reonboarding_page_new,77,en_users,vahe_wall_test,vahe_wall_test_B_test,,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-10-27,GOOGLE_PLAY_STORE,BY,Reonboarding_page_new,3,en_users,vahe_wall_test,vahe_wall_test_B_test,,1,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,3
2025-10-27,GOOGLE_PLAY_STORE,BY,On_app_opening_new,204,select_languages_en_fr_es_pt_ru_ar_it,,,,1,0.003,0.003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,333,291
2025-10-27,GOOGLE_PLAY_STORE,BY,homepage_button_new,204,select_languages_en_fr_es_pt_ru_ar_it,,,,2,0.4,0.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,5
2025-10-27,GOOGLE_PLAY_STORE,BY,homepage_button,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_monthly_subscription_25_7d_price,2,0.4,0.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,4
2025-10-27,GOOGLE_PLAY_STORE,BY,homepage_button,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,4
2025-10-27,GOOGLE_PLAY_STORE,BY,homepage_button,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,0.1667,0.1667,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,6
2025-10-27,GOOGLE_PLAY_STORE,BY,homepage_button,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_monthly_subscription_25_7d,2,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,6
2025-10-27,GOOGLE_PLAY_STORE,BY,banner_drawer,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,BY,Settings_page_banner,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,CA,On_app_opening,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_monthly_subscription_25_7d_price,1,0.0058,0.0058,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,173,154
2025-10-27,GOOGLE_PLAY_STORE,CA,On_app_opening,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,0.0058,0.0058,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,173,154
2025-10-27,GOOGLE_PLAY_STORE,CA,On_app_opening,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_annual_subscription_24,1,0.0037,0.0037,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,272,255
2025-10-27,GOOGLE_PLAY_STORE,CA,On_app_opening,201,select_languages_en_fr_es_pt_ru_ar_it,,,android_monthly_subscription_25_7d,1,0.0037,0.0037,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,272,255
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page_new,drawer,en_users,vahe_wall_test,vahe_wall_test_A_test,,2,0.0769,0.0769,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,22
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page_new,drawer,en_users,vahe_wall_test,vahe_wall_test_A_test,android_annual_subscription_25_7d,1,0.0385,0.0385,1,0.0385,0.0455,0,0.0,0.0,1,0.0385,0.0455,26,22
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page_new,new_paywall,en_users,vahe_wall_test,vahe_wall_test_A_test,,18,0.1607,0.1607,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,112,88
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page_new,new_paywall,en_users,vahe_wall_test,vahe_wall_test_A_test,android_annual_subscription_25_7d,2,0.0179,0.0179,1,0.0089,0.0114,0,0.0,0.0,1,0.0089,0.0114,112,88
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page_new,77,en_users,vahe_wall_test,vahe_wall_test_B_test,,8,0.2424,0.2424,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,33,29
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page_new,77,en_users,vahe_wall_test,vahe_wall_test_B_test,android_monthly_subscription_24,2,0.0606,0.0606,3,0.0909,0.1034,2,0.0606,0.069,3,0.0909,0.1034,33,29
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page_new,3,en_users,vahe_wall_test,vahe_wall_test_B_test,,36,0.2278,0.2278,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,158,141
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page_new,3,en_users,vahe_wall_test,vahe_wall_test_B_test,android_monthly_subscription_24,3,0.019,0.019,5,0.0316,0.0355,4,0.0253,0.0284,5,0.0316,0.0355,158,141
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page,315,aug_25_paywall_test_en_fr_on_phone,,,android_annual_subscription_24,4,0.1905,0.1905,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,21,21
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page,315,aug_25_paywall_test_en_fr_on_phone,,,android_monthly_subscription_25_7d,2,0.0952,0.0952,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,21,21
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page,308,native_variable_en_fr_es_pt_ru_it,,,android_annual_subscription_25_7d,3,0.0857,0.0857,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,35,32
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page,301,native_variable_en_fr_es_pt_ru_it,,,android_annual_subscription_25_7d,1,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,5
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page,310,aug_25_paywall_test_en_fr_on_phone,,,android_monthly_subscription_25_7d,10,0.1887,0.1887,3,0.0566,0.0577,2,0.0377,0.0385,3,0.0566,0.0577,53,52
2025-10-27,GOOGLE_PLAY_STORE,CA,Onboarding_page,3,,,,android_monthly_subscription_24,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-10-27,GOOGLE_PLAY_STORE,CA,Reonboarding_page_new,77,en_users,vahe_wall_test,vahe_wall_test_B_test,,1,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,3
2025-10-27,GOOGLE_PLAY_STORE,CA,Reonboarding_page_new,3,en_users,vahe_wall_test,vahe_wall_test_B_test,,2,0.1111,0.1111,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,18,18
2025-10-27,GOOGLE_PLAY_STORE,CA,Reonboarding_page_new,3,en_users,vahe_wall_test,vahe_wall_test_B_test,android_monthly_subscription_24,2,0.1111,0.1111,3,0.1667,0.1667,2,0.1111,0.1111,3,0.1667,0.1667,18,18
2025-10-27,GOOGLE_PLAY_STORE,CA,On_app_opening_new,204,select_languages_en_fr_es_pt_ru_ar_it,,,,1,0.0019,0.0019,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,521,446
2025-10-27,GOOGLE_PLAY_STORE,CA,homepage_button_new,310,aug_25_paywall_test_en_fr_on_phone,,,,1,0.1667,0.1667,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,5
2025-10-27,GOOGLE_PLAY_STORE,CA,homepage_button_new,204,select_languages_en_fr_es_pt_ru_ar_it,,,,3,0.1034,0.1034,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,29,26
2025-10-27,GOOGLE_PLAY_STORE,CA,homepage_button,315,aug_25_paywall_test_en_fr_on_phone,,,android_annual_subscription_24,2,1.0,1.0,3,1.5,1.5,2,1.0,1.0,3,1.5,1.5,2,2
2025-10-27,GOOGLE_PLAY_STORE,CA,homepage_button,315,aug_25_paywall_test_en_fr_on_phone,,,android_monthly_subscription_25_7d,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-10-27,GOOGLE_PLAY_STORE,CA,homepage_button,310,aug_25_paywall_test_en_fr_on_phone,,,android_monthly_subscription_25_7d,1,0.0141,0.0141,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,71,10
2025-10-27,GOOGLE_PLAY_STORE,CA,homepage_button,204,select_languages_en_fr_es_pt_ru_ar_it,,,android_monthly_subscription_25_7d_price,1,0.1111,0.1111,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,6
2025-10-27,GOOGLE_PLAY_STORE,CD,Onboarding_page_new,new_paywall,en_users,vahe_wall_test,vahe_wall_test_A_test,,11,0.3056,0.3056,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,36,29
2025-10-27,GOOGLE_PLAY_STORE,CD,Onboarding_page_new,77,en_users,vahe_wall_test,vahe_wall_test_B_test,,1,0.1667,0.1667,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,6
